Citation/Document Number,Type,Relation
"HK1179986","Patent","Citation Family Member"
"HK1236209","Patent","Citation Family Member"
"BR122017025062","Patent","Citation Family Member"
"PL2170959","Patent","Citation Family Member"
"MX304545","Patent","Citation Family Member"
"US11117961","Patent","Citation Family Member"
"US2021403560","Patent","Citation Family Member"
"LT2016001","Patent","Citation Family Member"
"NO2022040","Patent","Citation Family Member"
"NL300788","Patent","Citation Family Member"
"CY2015058","Patent","Citation Family Member"
"IL202813","Patent","Citation Family Member"
"UY31160","Patent","Citation Family Member"
"TW200909446","Patent","Citation Family Member"
"PE03682009","Patent","Citation Family Member"
"AR067046","Patent","Citation Family Member"
"CA2689521","Patent","Citation Family Member"
"US2010196395","Patent","Citation Family Member"
"EP2220119","Patent","Citation Family Member"
"JP2010531140","Patent","Citation Family Member"
"CL2008001814","Patent","Citation Family Member"
"DE602008026790","Patent","Citation Family Member"
"PE20090368","Patent","Citation Family Member"
"US7807172","Patent","Citation Family Member"
"WO09046308","Patent","Citation Family Member"
"WO2009046308","Patent","Citation Family Member"
"US2009198074","Patent","Citation Family Member"
"CA2701534","Patent","Citation Family Member"
"EP2200992","Patent","Citation Family Member"
"CN101883763","Patent","Citation Family Member"
"JP2010540658","Patent","Citation Family Member"
"RU2010117520","Patent","Citation Family Member"
"US2012095242","Patent","Citation Family Member"
"SG185271","Patent","Citation Family Member"
"EP2578576","Patent","Citation Family Member"
"RU2489437","Patent","Citation Family Member"
"CN104311571","Patent","Citation Family Member"
"US8987479","Patent","Citation Family Member"
"BRPI0817909","Patent","Citation Family Member"
"JP5735277","Patent","Citation Family Member"
"US2015225415","Patent","Citation Family Member"
"DE602008030488","Patent","Citation Family Member"
"DE602008043127","Patent","Citation Family Member"
"US2016214992","Patent","Citation Family Member"
"US9604993","Patent","Citation Family Member"
"US9802953","Patent","Citation Family Member"
"IN201748038636","Patent","Citation Family Member"
"IN289676","Patent","Citation Family Member"
"US2018037588","Patent","Citation Family Member"
"CN108948039","Patent","Citation Family Member"
"US10214539","Patent","Citation Family Member"
"SG10201811715Y","Patent","Citation Family Member"
"US2019263826","Patent","Citation Family Member"
"US10717743","Patent","Citation Family Member"
"IN371982","Patent","Citation Family Member"
"MX2010003599","Patent","Citation Family Member"
"IL204791","Patent","Citation Family Member"
"WO09111648","Patent","Citation Family Member"
"WO2009111648","Patent","Citation Family Member"
"AU2009221765","Patent","Citation Family Member"
"EP2259844","Patent","Citation Family Member"
"JP2011516412","Patent","Citation Family Member"
"JP2014101377","Patent","Citation Family Member"
"AU2015207835","Patent","Citation Family Member"
"AU2015207837","Patent","Citation Family Member"
"JP2015193667","Patent","Citation Family Member"
"US2016129018","Patent","Citation Family Member"
"EP3028743","Patent","Citation Family Member"
"US2016175436","Patent","Citation Family Member"
"JP2016196509","Patent","Citation Family Member"
"JP6049210","Patent","Citation Family Member"
"AU2017210538","Patent","Citation Family Member"
"JP6184034","Patent","Citation Family Member"
"JP2018087251","Patent","Citation Family Member"
"HK1150564","Patent","Citation Family Member"
"CA2753844","Patent","Citation Family Member"
"EP2262837","Patent","Citation Family Member"
"US2011008369","Patent","Citation Family Member"
"US2002164590","Patent","Citation Family Member"
"WO09137649","Patent","Citation Family Member"
"WO2009137649","Patent","Citation Family Member"
"US8637554","Patent","Citation Family Member"
"AU2009246263","Patent","Citation Family Member"
"CA2723617","Patent","Citation Family Member"
"EP2288383","Patent","Citation Family Member"
"JP2011520908","Patent","Citation Family Member"
"US2014243339","Patent","Citation Family Member"
"JP5699075","Patent","Citation Family Member"
"MX2010012290","Patent","Citation Family Member"
"WO10036959","Patent","Citation Family Member"
"WO2010036959","Patent","Citation Family Member"
"AU2009296392","Patent","Citation Family Member"
"CA2738252","Patent","Citation Family Member"
"EP2342226","Patent","Citation Family Member"
"CN102264762","Patent","Citation Family Member"
"JP2012503984","Patent","Citation Family Member"
"KR20110079673","Patent","Citation Family Member"
"AU2013204861","Patent","Citation Family Member"
"AU2013204875","Patent","Citation Family Member"
"US8552154","Patent","Citation Family Member"
"US2013291136","Patent","Citation Family Member"
"US9102727","Patent","Citation Family Member"
"MX2011003195","Patent","Citation Family Member"
"JP2015214549","Patent","Citation Family Member"
"US2016137731","Patent","Citation Family Member"
"DE602009039382","Patent","Citation Family Member"
"AU2016222431","Patent","Citation Family Member"
"DK2342226","Patent","Citation Family Member"
"BRPI0919377","Patent","Citation Family Member"
"ES2592216","Patent","Citation Family Member"
"SI2342226","Patent","Citation Family Member"
"EP3133086","Patent","Citation Family Member"
"JP6087503","Patent","Citation Family Member"
"PL2342226","Patent","Citation Family Member"
"TR201612789","Patent","Citation Family Member"
"HU030807","Patent","Citation Family Member"
"MX349463","Patent","Citation Family Member"
"KR101814408","Patent","Citation Family Member"
"KR20180004288","Patent","Citation Family Member"
"CA2998281","Patent","Citation Family Member"
"AU2018202800","Patent","Citation Family Member"
"US10011656","Patent","Citation Family Member"
"CN108484767","Patent","Citation Family Member"
"HK1164338","Patent","Citation Family Member"
"DE602009053662","Patent","Citation Family Member"
"HK1234754","Patent","Citation Family Member"
"KR101924874","Patent","Citation Family Member"
"KR20180129984","Patent","Citation Family Member"
"US2018371084","Patent","Citation Family Member"
"IN310071","Patent","Citation Family Member"
"IL249829","Patent","Citation Family Member"
"US10370448","Patent","Citation Family Member"
"EP3530672","Patent","Citation Family Member"
"KR20190107756","Patent","Citation Family Member"
"AU2019246763","Patent","Citation Family Member"
"JP6663653","Patent","Citation Family Member"
"KR102097887","Patent","Citation Family Member"
"US2020172616","Patent","Citation Family Member"
"KR102197527","Patent","Citation Family Member"
"MX310703","Patent","Citation Family Member"
"US11261251","Patent","Citation Family Member"
"MX393541","Patent","Citation Family Member"
"DE602009065249","Patent","Citation Family Member"
"ES2982109","Patent","Citation Family Member"
"JP2020108376","Patent","Citation Family Member"
"JP6723273","Patent","Citation Family Member"
"IL211830","Patent","Citation Family Member"
"IL265397","Patent","Citation Family Member"
"HK40013185","Patent","Citation Family Member"
"JP2018113969","Patent","Citation Family Member"
"TH51994","Patent","Citation Family Member"
"TH65848","Patent","Citation Family Member"
"SI1235825","Patent","Citation Family Member"
"AU200110480","Patent","Citation Family Member"
"AU782077","Patent","Citation Family Member"
"BG106812","Patent","Citation Family Member"
"BG65862","Patent","Citation Family Member"
"BRPI0015911","Patent","Citation Family Member"
"CA2392973","Patent","Citation Family Member"
"DE60025747","Patent","Citation Family Member"
"EA005407","Patent","Citation Family Member"
"EE05350","Patent","Citation Family Member"
"EE200200276","Patent","Citation Family Member"
"EP1235825","Patent","Citation Family Member"
"HR20020475","Patent","Citation Family Member"
"HU0203725","Patent","Citation Family Member"
"IL149841","Patent","Citation Family Member"
"IN206033","Patent","Citation Family Member"
"JP2007126468","Patent","Citation Family Member"
"NO20022556","Patent","Citation Family Member"
"NO324043","Patent","Citation Family Member"
"NZ518280","Patent","Citation Family Member"
"PL201784","Patent","Citation Family Member"
"PL355917","Patent","Citation Family Member"
"SK200200717","Patent","Citation Family Member"
"SK286773","Patent","Citation Family Member"
"AR026633","Patent","Citation Family Member"
"AT316528","Patent","Citation Family Member"
"CN101289442","Patent","Citation Family Member"
"CN1402721","Patent","Citation Family Member"
"CO5251455","Patent","Citation Family Member"
"CU23132","Patent","Citation Family Member"
"CZ20021759","Patent","Citation Family Member"
"CZ300789","Patent","Citation Family Member"
"DK1235825","Patent","Citation Family Member"
"EG24433","Patent","Citation Family Member"
"ES2256052","Patent","Citation Family Member"
"GE20033141","Patent","Citation Family Member"
"JP2003515603","Patent","Citation Family Member"
"JP4522635","Patent","Citation Family Member"
"MA26847","Patent","Citation Family Member"
"PA8507601","Patent","Citation Family Member"
"PE08992001","Patent","Citation Family Member"
"SV2002000232","Patent","Citation Family Member"
"TR200201430","Patent","Citation Family Member"
"TWI258475","Patent","Citation Family Member"
"ZA200204244","Patent","Citation Family Member"
"EP1237904","Patent","Citation Family Member"
"AU200128383","Patent","Citation Family Member"
"AU778017","Patent","Citation Family Member"
"BRPI0016092","Patent","Citation Family Member"
"CA2390226","Patent","Citation Family Member"
"DE60025958","Patent","Citation Family Member"
"HK1047596","Patent","Citation Family Member"
"IN222563","Patent","Citation Family Member"
"JP2003515543","Patent","Citation Family Member"
"NZ518753","Patent","Citation Family Member"
"US2003100543","Patent","Citation Family Member"
"US6706700","Patent","Citation Family Member"
"NO20022564","Patent","Citation Family Member"
"NO322422","Patent","Citation Family Member"
"HU0203611","Patent","Citation Family Member"
"SK200200758","Patent","Citation Family Member"
"SK287095","Patent","Citation Family Member"
"IL149424","Patent","Citation Family Member"
"PL202999","Patent","Citation Family Member"
"PL355689","Patent","Citation Family Member"
"AR026655","Patent","Citation Family Member"
"CN1166680","Patent","Citation Family Member"
"CN1402735","Patent","Citation Family Member"
"AT317396","Patent","Citation Family Member"
"CO5251441","Patent","Citation Family Member"
"DK1237904","Patent","Citation Family Member"
"ES2258037","Patent","Citation Family Member"
"PE10332001","Patent","Citation Family Member"
"RU2242479","Patent","Citation Family Member"
"TWI275593","Patent","Citation Family Member"
"ZA200203536","Patent","Citation Family Member"
"CZ20021894","Patent","Citation Family Member"
"CZ301376","Patent","Citation Family Member"
"WO0140255","Patent","Citation Family Member"
"WO2001040255","Patent","Citation Family Member"
"GT200000198","Patent","Citation Family Member"
"MY128765","Patent","Citation Family Member"
"YU30702","Patent","Citation Family Member"
"RS50800","Patent","Citation Family Member"
"KR20030024658","Patent","Citation Family Member"
"TNSN00228","Patent","Citation Family Member"
"HN2000000026","Patent","Citation Family Member"
"MXPA02005343","Patent","Citation Family Member"
"MXPA02004939","Patent","Citation Family Member"
"CL42801","Patent","Citation Family Member"
"CL2000003309","Patent","Citation Family Member"
"CL2000003314","Patent","Citation Family Member"
"CL43256","Patent","Citation Family Member"
"EA200200509","Patent","Citation Family Member"
"HU230829","Patent","Citation Family Member"
"TH64138","Patent","Citation Family Member"
"HK1124838","Patent","Citation Family Member"
"PE20010899","Patent","Citation Family Member"
"PE20011033","Patent","Citation Family Member"
"UA75055","Patent","Citation Family Member"
"AP2002002529","Patent","Citation Family Member"
"KR20020059827","Patent","Citation Family Member"
"KR100479401","Patent","Citation Family Member"
"US7019147","Patent","Citation Family Member"
"CY1106086","Patent","Citation Family Member"
"AT404202","Patent","Citation Family Member"
"EP1427379","Patent","Citation Family Member"
"AU2002330716","Patent","Citation Family Member"
